,Time,Vertical Disp
1310,3.304514923,-0.003973309
1311,3.307037462,-0.003970321
1312,3.309559884,-0.003966797
1313,3.312082307,-0.003963023
1314,3.314604961,-0.003959281
1315,3.317127616,-0.003955859
1316,3.319649423,-0.0039529
1317,3.32217123,-0.003950395
1318,3.324693692,-0.003948158
1319,3.327216153,-0.003946073
1320,3.32973873,-0.00394402
1321,3.332261307,-0.003942003
1322,3.334783461,-0.003940089
1323,3.337305616,-0.003937722
1324,3.339827923,-0.003934294
1325,3.34235023,-0.003929861
1326,3.344872807,-0.003924644
1327,3.347395384,-0.003918752
1328,3.349917654,-0.003912333
1329,3.352439923,-0.00390534
1330,3.354962539,-0.003897626
1331,3.357485154,-0.003889416
1332,3.360007654,-0.003881163
1333,3.362530155,-0.003872878
1334,3.365052769,-0.003864429
1335,3.367575384,-0.003855806
1336,3.370098192,-0.003847199
1337,3.372621001,-0.003838892
1338,3.3751435,-0.003830987
1339,3.377666001,-0.00382378
1340,3.380188539,-0.003817507
1341,3.382711078,-0.0038123
1342,3.385233077,-0.003808335
1343,3.387755078,-0.003805585
1344,3.390277269,-0.003804036
1345,3.392799462,-0.003803819
1346,3.395321654,-0.003805027
1347,3.397843847,-0.003807898
1348,3.40036611,-0.003812905
1349,3.402888379,-0.003820579
1350,3.405410956,-0.003831228
1351,3.407933533,-0.003844817
1352,3.410455385,-0.003861247
1353,3.412977232,-0.003880193
1354,3.415499346,-0.003901137
1355,3.418021461,-0.003923683
1356,3.420544197,-0.003947621
1357,3.423066928,-0.003973004
1358,3.425589928,-0.003999836
1359,3.428112929,-0.004027872
1360,3.430635121,-0.004056932
1361,3.433157314,-0.004086691
1362,3.435680198,-0.00411667
1363,3.438203083,-0.004146491
1364,3.440726082,-0.004175821
1365,3.443249083,-0.004204478
1366,3.445771582,-0.004232243
1367,3.448294083,-0.004259033
1368,3.450816625,-0.004284955
1369,3.453339164,-0.004310127
1370,3.455861702,-0.004334728
1371,3.458384241,-0.004358613
1372,3.460906736,-0.004381593
1373,3.463429237,-0.004403567
1374,3.465951467,-0.004424185
1375,3.468473698,-0.00444321
1376,3.470996769,-0.004460838
1377,3.473519846,-0.004477452
1378,3.476042154,-0.004493254
1379,3.478564463,-0.004508473
1380,3.48108677,-0.004523529
1381,3.483609077,-0.004538527
1382,3.486131231,-0.004553452
1383,3.488653386,-0.004568588
1384,3.491175726,-0.004584081
1385,3.493698073,-0.004599951
1386,3.496220149,-0.004616274
1387,3.498742226,-0.004633176
1388,3.501263995,-0.004650766
1389,3.503785764,-0.004669065
1390,3.50630738,-0.004688071
1391,3.508828995,-0.004707856
1392,3.511350985,-0.00472865
1393,3.513872986,-0.004750291
1394,3.516395331,-0.004772403
1395,3.518917678,-0.004794827
1396,3.521440682,-0.004817383
1397,3.523963683,-0.00484014
1398,3.526486067,-0.004862955
1399,3.529008452,-0.004885568
1400,3.531530741,-0.004908153
1401,3.534053048,-0.004930617
1402,3.536575356,-0.004952774
1403,3.539097663,-0.00497469
1404,3.541620856,-0.004996249
1405,3.544144049,-0.005017287
1406,3.546666707,-0.005037912
1407,3.549189362,-0.005058114
1408,3.551712823,-0.005077736
1409,3.554236284,-0.005096914
1410,3.556759707,-0.005115956
1411,3.55928313,-0.005135079
1412,3.561806053,-0.005154155
1413,3.564328976,-0.005172989
1414,3.566851788,-0.005191452
1415,3.569374597,-0.00520939
1416,3.571897404,-0.005226778
1417,3.574420211,-0.005243558
1418,3.57694213,-0.005259544
1419,3.579464053,-0.005274428
1420,3.581986015,-0.005288036
1421,3.584507976,-0.005300382
1422,3.587030091,-0.005311689
1423,3.589552206,-0.005322268
1424,3.592074783,-0.005332215
1425,3.59459736,-0.005341553
1426,3.597120274,-0.005350202
1427,3.599643197,-0.005358189
1428,3.602165005,-0.00536577
1429,3.604686812,-0.005373254
1430,3.607208928,-0.005380927
1431,3.609731043,-0.005388782
1432,3.612253005,-0.005396642
1433,3.614774966,-0.005404512
1434,3.617296884,-0.005412297
1435,3.619818807,-0.005419926
1436,3.622341346,-0.005427518
1437,3.624863885,-0.005435158
1438,3.62738589,-0.00544278
1439,3.629907891,-0.005450369
1440,3.632431044,-0.005457936
1441,3.634954199,-0.005465239
1442,3.637477356,-0.005472276
1443,3.640000511,-0.005479236
1444,3.642523049,-0.005486084
1445,3.645045588,-0.00549278
1446,3.64756778,-0.005499323
1447,3.650089973,-0.005505612
1448,3.652612165,-0.005511676
1449,3.655134358,-0.005517492
1450,3.657656943,-0.005523038
1451,3.66017952,-0.005528273
1452,3.662702136,-0.005533037
1453,3.665224751,-0.005537364
1454,3.667747366,-0.005541335
1455,3.670269981,-0.005544962
1456,3.672793251,-0.005548203
1457,3.67531652,-0.005550825
1458,3.677839213,-0.005552654
1459,3.680361906,-0.005553754
1460,3.682884713,-0.005554192
1461,3.68540752,-0.005554103
1462,3.687930174,-0.005553615
1463,3.690452829,-0.005552827
1464,3.692975136,-0.005551683
1465,3.695497443,-0.005550288
1466,3.698019659,-0.00554861
1467,3.700541852,-0.005546641
1468,3.703063659,-0.00554456
1469,3.705585466,-0.00554236
1470,3.708107466,-0.005540293
1471,3.710629467,-0.005538422
1472,3.713151659,-0.005536645
1473,3.715673852,-0.0055349
1474,3.718196192,-0.005532959
1475,3.720718539,-0.005530691
1476,3.723240692,-0.005528134
1477,3.725762847,-0.00552555
1478,3.728285342,-0.005523102
1479,3.730807843,-0.00552075
1480,3.733310325,-0.005518488
1481,3.73581279,-0.005516112
1482,3.738315255,-0.005513377
1483,3.74081772,-0.005510049
1484,3.743320185,-0.005506152
1485,3.74582265,-0.005501834
1486,3.748325115,-0.005496955
1487,3.75082758,-0.005491563
1488,3.753330045,-0.005485939
1489,3.75583251,-0.005480156
1490,3.758334975,-0.005474274
1491,3.76083744,-0.005468333
1492,3.763339905,-0.00546222
1493,3.76584237,-0.005455952
1494,3.768344835,-0.00544958
1495,3.7708473,-0.005443327
1496,3.773349765,-0.005437371
1497,3.77585223,-0.005431699
1498,3.778558,-0.005426154
1499,3.781263769,-0.005421217
1500,3.783786462,-0.005417086
1501,3.786309155,-0.005413497
1502,3.788832192,-0.005410278
1503,3.791355231,-0.00540734
1504,3.793877615,-0.005404752
1505,3.7964,-0.005402531
1506,3.798922702,-0.005400676
1507,3.801445395,-0.005399305
1508,3.803968087,-0.005398645
1509,3.80649078,-0.005398961
1510,3.809013746,-0.005400443
1511,3.811536707,-0.005403103
1512,3.81405963,-0.005406998
1513,3.816582553,-0.005412383
1514,3.819105125,-0.005419377
1515,3.821627702,-0.005427876
1516,3.824150895,-0.005437711
1517,3.826674088,-0.00544873
1518,3.829196895,-0.005460681
1519,3.831719702,-0.005473304
1520,3.834242856,-0.005486565
1521,3.836766011,-0.005500358
1522,3.839288851,-0.005514363
1523,3.841811698,-0.005528364
1524,3.844333851,-0.005542295
1525,3.846856006,-0.0055558
1526,3.849378197,-0.005568639
1527,3.85190039,-0.005580997
1528,3.854423159,-0.005592888
1529,3.856945928,-0.005604304
1530,3.859467846,-0.005615298
1531,3.861989769,-0.005625864
1532,3.864512115,-0.005636353
1533,3.867034462,-0.005647101
1534,3.869558082,-0.00565791
1535,3.872081697,-0.005668306
1536,3.874604236,-0.005677814
1537,3.877126775,-0.005686069
1538,3.879649284,-0.005692968
1539,3.882171785,-0.005698633
1540,3.884693554,-0.005703085
1541,3.887215323,-0.005706396
1542,3.889737703,-0.005708867
1543,3.892260088,-0.005710566
1544,3.894782087,-0.005711342
1545,3.897304088,-0.005711061
1546,3.899825587,-0.005709849
1547,3.902347088,-0.005707841
1548,3.904868856,-0.00570516
1549,3.907390625,-0.005702222
1550,3.909913125,-0.00569929
1551,3.912435626,-0.005696457
1552,3.914957664,-0.00569381
1553,3.917479703,-0.005691291
1554,3.920001865,-0.005689012
1555,3.92252402,-0.005687078
1556,3.925046365,-0.005685388
1557,3.927568712,-0.005683949
1558,3.930091476,-0.005682769
1559,3.932614245,-0.005682029
1560,3.935136361,-0.005681795
1561,3.937658476,-0.005682022
1562,3.940180707,-0.005683142
1563,3.942702938,-0.005685623
1564,3.945224745,-0.005689291
1565,3.947746554,-0.005693724
1566,3.950268515,-0.005698735
1567,3.952790476,-0.00570427
1568,3.955312822,-0.00571007
1569,3.957835169,-0.005715987
1570,3.960357437,-0.005722163
1571,3.962879706,-0.005728769
1572,3.965402091,-0.005736083
1573,3.967924476,-0.00574432
1574,3.97044751,-0.005753554
1575,3.972970549,-0.005763901
1576,3.975492817,-0.005775491
1577,3.978015086,-0.005788451
1578,3.980537822,-0.005802633
1579,3.983060553,-0.005817898
1580,3.985583092,-0.005834295
1581,3.988105631,-0.005851752
1582,3.990627867,-0.005870281
1583,3.993150098,-0.005890066
1584,3.995672982,-0.005911332
1585,3.998195867,-0.005933999
1586,4.000718592,-0.005957832
1587,4.003241323,-0.005982676
1588,4.005763669,-0.006008371
1589,4.008286016,-0.006034938
1590,4.010808357,-0.006062317
1591,4.013330704,-0.006090289
1592,4.015853395,-0.006118804
1593,4.018376088,-0.006147821
1594,4.02089878,-0.00617736
1595,4.023421473,-0.006207315
1596,4.025944588,-0.006237528
1597,4.028467703,-0.006267762
1598,4.030990318,-0.006297768
1599,4.033512933,-0.006327455
1600,4.036034933,-0.006356749
1601,4.038556934,-0.006385606
1602,4.041079087,-0.006413999
1603,4.043601242,-0.006441866
1604,4.046123472,-0.006469286
1605,4.048645703,-0.006496201
1606,4.05116778,-0.006522486
1607,4.053689857,-0.006547951
1608,4.056212242,-0.006572454
1609,4.058734627,-0.006596143
1610,4.061256895,-0.006618989
1611,4.063779164,-0.006641198
1612,4.066301703,-0.006663052
1613,4.068824242,-0.006684569
1614,4.071346318,-0.006705652
1615,4.073868395,-0.006726198
1616,4.076390549,-0.006746175
1617,4.078912704,-0.006765676
1618,4.081434852,-0.006784724
1619,4.083957005,-0.006803302
1620,4.086478929,-0.006821504
1621,4.089000852,-0.006839459
1622,4.091523247,-0.006857298
1623,4.094045632,-0.006875116
1624,4.096567939,-0.006892984
1625,4.099090246,-0.006910744
1626,4.101612736,-0.006928254
1627,4.104135237,-0.006945609
1628,4.10665789,-0.006962619
1629,4.109180545,-0.006978984
1630,4.111703429,-0.006994989
1631,4.114226314,-0.007010982
1632,4.116748044,-0.007026991
1633,4.119269775,-0.007042997
1634,4.121791693,-0.00705909
1635,4.124313616,-0.007075524
1636,4.126835232,-0.007092399
1637,4.129356847,-0.007109835
1638,4.131878967,-0.007127974
1639,4.134401082,-0.007147031
1640,4.136922852,-0.007167173
1641,4.139444621,-0.007188122
1642,4.141967049,-0.007209562
1643,4.144489472,-0.007231058
1644,4.147011626,-0.007252291
1645,4.149533781,-0.007273128
1646,4.152055659,-0.007293344
1647,4.154577544,-0.007312693
1648,4.157099389,-0.007331113
1649,4.159621236,-0.007348729
1650,4.162143274,-0.007365755
1651,4.164665313,-0.00738238
1652,4.16718762,-0.007398751
1653,4.169709929,-0.007414833
1654,4.172230972,-0.007430469
1655,4.174752011,-0.007445682
1656,4.177273741,-0.007460701
1657,4.179795472,-0.007475832
1658,4.182316856,-0.007491065
1659,4.184838241,-0.007506377
1660,4.187360279,-0.00752175
1661,4.189882318,-0.00753686
1662,4.192404428,-0.007551495
1663,4.194926543,-0.007565799
1664,4.197448966,-0.00757945
1665,4.199971389,-0.007591893
1666,4.202493154,-0.007603175
1667,4.205014923,-0.007613512
1668,4.207536269,-0.007623115
1669,4.210057616,-0.007631935
1670,4.212578956,-0.007639755
1671,4.215100303,-0.007647037
1672,4.217622149,-0.007654179
1673,4.220143996,-0.007660949
1674,4.222666208,-0.007667041
1675,4.225188439,-0.007672434
1676,4.227710592,-0.007676931
1677,4.230232747,-0.007680046
1678,4.232754318,-0.007681551
1679,4.235275895,-0.007681467
1680,4.237797972,-0.007679959
1681,4.240320049,-0.007677331
1682,4.242842467,-0.007673927
1683,4.24536489,-0.007669773
1684,4.24788689,-0.007664897
1685,4.250408891,-0.007659406
1686,4.252931655,-0.007653353
1687,4.255454424,-0.007646844
1688,4.257977232,-0.007639876
1689,4.260500041,-0.007632447
1690,4.263022607,-0.007624697
1691,4.265545184,-0.00761679
1692,4.268068453,-0.007608814
1693,4.270591722,-0.007600857
1694,4.273114261,-0.00759282
1695,4.2756368,-0.007584571
1696,4.278159145,-0.007576049
1697,4.280681492,-0.007567203
1698,4.283204145,-0.007558136
1699,4.2857268,-0.007548977
1700,4.28824953,-0.007539972
1701,4.290772261,-0.007531257
1702,4.293294295,-0.007522993
1703,4.295816334,-0.007515168
1704,4.298338679,-0.007507739
1705,4.300861026,-0.007500978
1706,4.303383602,-0.007494981
1707,4.305906179,-0.007489901
1708,4.308428679,-0.007485683
1709,4.31095118,-0.007482195
1710,4.313473365,-0.007479657
1711,4.315995558,-0.00747835
1712,4.318517404,-0.007478472
1713,4.321039251,-0.007479937
1714,4.323561645,-0.007482644
1715,4.32608403,-0.007486643
1716,4.328606106,-0.00749186
1717,4.331128183,-0.007498171
1718,4.333650106,-0.007505543
1719,4.336172029,-0.007513822
1720,4.338694222,-0.007522666
1721,4.341216415,-0.007531945
1722,4.343738496,-0.007541587
1723,4.346260573,-0.00755137
1724,4.348783149,-0.00756116
1725,4.351305726,-0.007570764
1726,4.3538285,-0.007580034
1727,4.356351269,-0.007588965
1728,4.358873885,-0.007597435
1729,4.3613965,-0.007605311
1730,4.363919236,-0.007612442
1731,4.366441967,-0.00761857
1732,4.368965274,-0.007623325
1733,4.371488581,-0.007626319
1734,4.374011312,-0.007627525
1735,4.376534043,-0.007627127
1736,4.379056197,-0.007625107
1737,4.381578352,-0.007621478
1738,4.384100332,-0.007616554
1739,4.386622293,-0.007610641
1740,4.389144101,-0.007603952
1741,4.391665908,-0.007596761
1742,4.394188365,-0.007589108
1743,4.396710826,-0.007580937
1744,4.39923348,-0.007572208
1745,4.401756135,-0.007562822
1746,4.404278216,-0.007552855
1747,4.406800293,-0.00754258
1748,4.409322678,-0.007532321
1749,4.411845063,-0.007523
1750,4.414367678,-0.007515109
1751,4.416890293,-0.007508094
1752,4.419413139,-0.007501453
1753,4.421935986,-0.007494577
1754,4.424458347,-0.007487391
1755,4.426980694,-0.007480211
1756,4.429502962,-0.00747316
1757,4.432025231,-0.00746644
1758,4.434546851,-0.007460172
1759,4.437068466,-0.007454463
1760,4.439590235,-0.007449234
1761,4.442112004,-0.007444033
1762,4.444633856,-0.0074385
1763,4.447155703,-0.007432553
1764,4.44967751,-0.007426273
1765,4.452199317,-0.007419805
1766,4.454721476,-0.007413321
1767,4.457243631,-0.007407019
1768,4.459765976,-0.007401156
1769,4.462288323,-0.007395918
1770,4.464811548,-0.007391326
1771,4.467334779,-0.007387343
1772,4.469857164,-0.00738403
1773,4.472379549,-0.007381611
1774,4.474902328,-0.007380195
1775,4.477425097,-0.00738001
1776,4.479947174,-0.007381246
1777,4.482469251,-0.007383701
1778,4.484991136,-0.007387354
1779,4.487513021,-0.007392294
1780,4.49003529,-0.00739817
1781,4.492557559,-0.007404528
1782,4.495079785,-0.007411431
1783,4.497602016,-0.007418841
1784,4.500124169,-0.007426406
1785,4.502646324,-0.00743416
1786,4.505168862,-0.007441919
1787,4.507691401,-0.007449529
1788,4.510213939,-0.007456927
1789,4.512736478,-0.007463826
1790,4.515259165,-0.007470152
1791,4.517781858,-0.007475945
1792,4.520304165,-0.007481211
1793,4.522826472,-0.007486011
1794,4.52534878,-0.007490444
1795,4.527871087,-0.007494448
1796,4.530394049,-0.007498113
1797,4.53291701,-0.00750161
1798,4.535440016,-0.007504909
1799,4.537963017,-0.007507996
1800,4.540485785,-0.007510951
1801,4.543008554,-0.007513942
1802,4.545531362,-0.007517016
1803,4.548054169,-0.007520056
1804,4.550576708,-0.00752303
1805,4.553099247,-0.007525844
1806,4.555621833,-0.007528477
1807,4.55814441,-0.007530967
1808,4.560666526,-0.007533114
1809,4.563188641,-0.007534845
1810,4.56571141,-0.007536288
1811,4.568234179,-0.007537409
1812,4.57075541,-0.00753826
1813,4.573276641,-0.007539065
1814,4.575798338,-0.007540263
1815,4.578320031,-0.0075417
1816,4.580841876,-0.007542835
1817,4.583363723,-0.007543666
1818,4.585886107,-0.007544298
1819,4.588408492,-0.007544902
1820,4.590930837,-0.00754535
1821,4.593453184,-0.007545429
1822,4.59597576,-0.007545285
1823,4.598498337,-0.007545132
1824,4.601020837,-0.007545205
1825,4.603543338,-0.007545882
1826,4.606065261,-0.007547385
1827,4.608587184,-0.007549837
1828,4.611109338,-0.007553198
1829,4.613631491,-0.007557243
1830,4.616153722,-0.007561817
1831,4.618675953,-0.007566911
1832,4.621197761,-0.007572658
1833,4.623719568,-0.007579196
1834,4.62624153,-0.007586846
1835,4.628763491,-0.007595502
1836,4.631285876,-0.007604632
1837,4.633808261,-0.007613936
1838,4.636330492,-0.007623381
1839,4.638852723,-0.00763311
1840,4.641375645,-0.007643113
1841,4.643898568,-0.007653525
1842,4.646420876,-0.007664481
1843,4.648943185,-0.0076759
1844,4.651465102,-0.007687893
1845,4.653987025,-0.00770064
1846,4.656509102,-0.007714324
1847,4.659031179,-0.007729044
1848,4.661553794,-0.007744707
1849,4.664076409,-0.007761135
1850,4.66659964,-0.007778169
1851,4.669122871,-0.007795764
1852,4.671645097,-0.007813848
1853,4.674167328,-0.007832458
1854,4.676689405,-0.007851772
1855,4.679211482,-0.007871902
1856,4.681733756,-0.007892858
1857,4.684256025,-0.007914633
1858,4.686778448,-0.007937245
1859,4.689300871,-0.007960481
1860,4.691823323,-0.007984383
1861,4.694345784,-0.008008829
1862,4.696867669,-0.008033602
1863,4.699389554,-0.008058638
1864,4.701911674,-0.008083843
1865,4.704433789,-0.008109354
1866,4.706956405,-0.008135342
1867,4.70947902,-0.008161883
1868,4.712000977,-0.008188904
1869,4.714522938,-0.00821631
1870,4.717044707,-0.008243705
1871,4.719566476,-0.008270729
1872,4.72208866,-0.0082972
1873,4.724610853,-0.008322739
1874,4.727132775,-0.008347103
1875,4.729654698,-0.008370274
1876,4.732177121,-0.008392207
1877,4.734699544,-0.008412799
1878,4.737221814,-0.008432043
1879,4.739744083,-0.008450054
1880,4.742266352,-0.008466913
1881,4.744788621,-0.008482831
1882,4.747311275,-0.008498045
1883,4.74983393,-0.008512564
1884,4.752356775,-0.008526561
1885,4.754879622,-0.008540366
1886,4.757402352,-0.008553992
1887,4.759925083,-0.008567494
1888,4.762448617,-0.008581003
1889,4.764972156,-0.008594715
1890,4.767495348,-0.008608646
1891,4.770018541,-0.008622568
1892,4.77254154,-0.008636454
1893,4.775064541,-0.008650232
1894,4.777587963,-0.008663755
1895,4.780111386,-0.008676947
1896,4.782634304,-0.008689849
1897,4.785157227,-0.008702391
1898,4.787680266,-0.0087146
1899,4.790203305,-0.00872653
1900,4.792726343,-0.008738229
1901,4.795249382,-0.008749816
1902,4.797771766,-0.008761355
1903,4.800294151,-0.008773045
1904,4.80281649,-0.008784793
1905,4.805338837,-0.008796551
1906,4.807861067,-0.008808577
1907,4.810383298,-0.008820872
1908,4.812905803,-0.008833239
1909,4.815428304,-0.008845718
1910,4.817950495,-0.008858463
1911,4.820472688,-0.008871399
1912,4.822994798,-0.008884506
1913,4.825516913,-0.008897811
1914,4.828038721,-0.008911231
1915,4.83056053,-0.008924898
1916,4.833082419,-0.008939193
1917,4.835604304,-0.008954111
1918,4.838126534,-0.008969386
1919,4.840648765,-0.008984997
1920,4.843171644,-0.009000747
1921,4.845694529,-0.009016239
1922,4.848217221,-0.009031285
1923,4.850739914,-0.009045663
1924,4.853262807,-0.009059228
1925,4.855785692,-0.009071906
1926,4.858308461,-0.009083644
1927,4.86083123,-0.009094423
1928,4.863354265,-0.009104291
1929,4.865877304,-0.009113172
1930,4.868399572,-0.009121027
1931,4.870921841,-0.009127937
1932,4.873444115,-0.009133812
1933,4.875966384,-0.009138909
1934,4.878488538,-0.009143393
1935,4.881010693,-0.009147119
1936,4.883533188,-0.009149911
1937,4.886055689,-0.009151452
1938,4.888578611,-0.009151607
1939,4.891101534,-0.009150578
1940,4.893623841,-0.00914843
1941,4.896146148,-0.009145183
1942,4.898668533,-0.00914085
1943,4.901190918,-0.009135344
1944,4.90371288,-0.009128723
1945,4.906234843,-0.009121021
1946,4.908756919,-0.009112278
1947,4.911278996,-0.00910255
1948,4.913801448,-0.0090919
1949,4.916323909,-0.009080483
1950,4.918845679,-0.009068108
1951,4.921367448,-0.009054113
1952,4.923890333,-0.009038366
1953,4.926413218,-0.009021182
1954,4.928936102,-0.009002851
1955,4.931458987,-0.008983816
1956,4.933981525,-0.008964378
1957,4.936504064,-0.008944607
1958,4.939025987,-0.008924513
1959,4.94154791,-0.008904028
1960,4.944070222,-0.008882977
1961,4.946592529,-0.008861275
1962,4.949114452,-0.00883919
1963,4.951636375,-0.008816954
1964,4.954158496,-0.008794827
1965,4.956680611,-0.00877301
1966,4.959203034,-0.008751385
1967,4.961725457,-0.008729928
1968,4.964248847,-0.008708824
1969,4.966772232,-0.008688239
1970,4.969294693,-0.008668139
1971,4.971817154,-0.008648672
1972,4.974339847,-0.008630161
1973,4.97686254,-0.008612941
1974,4.979365279,-0.008597374
1975,4.981867994,-0.008583457
1976,4.984370709,-0.008571277
1977,4.986873424,-0.008560875
1978,4.989376139,-0.008552168
1979,4.991878854,-0.00854497
1980,4.994381569,-0.008539143
1981,4.996884284,-0.008534686
1982,4.999386999,-0.00853155
1983,5.001889714,-0.008529612
1984,5.004392429,-0.008528815
1985,5.006895144,-0.00852907
1986,5.009397859,-0.008530281
1987,5.011900574,-0.00853225
1988,5.014403289,-0.008534872
1989,5.016905989,-0.008538229
1990,5.019408704,-0.008542209
1991,5.022098472,-0.008546902
1992,5.024788241,-0.008551864
1993,5.027310511,-0.008556604
1994,5.02983278,-0.008561213
1995,5.032354809,-0.008565544
1996,5.034876848,-0.008569649
1997,5.037398539,-0.008573641
1998,5.039920232,-0.008577545
1999,5.042442693,-0.008581231
2000,5.044965156,-0.008584542
2001,5.047487386,-0.00858725
2002,5.050009617,-0.008589138
2003,5.052531616,-0.008590019
2004,5.055053617,-0.008589819
2005,5.057576539,-0.008588746
2006,5.060099462,-0.008586981
2007,5.062622116,-0.008584429
2008,5.065144771,-0.008580971
2009,5.067666386,-0.008576716
2010,5.070188001,-0.008571523
2011,5.072709886,-0.008565211
2012,5.075231771,-0.008557945
2013,5.077754193,-0.008549752
2014,5.080276616,-0.008540553
2015,5.082798054,-0.008530262
2016,5.085319477,-0.008518709
2017,5.087841054,-0.008506068
2018,5.090362631,-0.008492884
2019,5.092884473,-0.008479788
2020,5.09540632,-0.008467043
2021,5.097927934,-0.008454507
2022,5.100449549,-0.008442115
2023,5.102971809,-0.008429789
2024,5.105494078,-0.008417501
2025,5.108015463,-0.008405419
2026,5.110536848,-0.008393736
2027,5.113058708,-0.00838277
2028,5.115580555,-0.008372826
2029,5.118101862,-0.008364118
2030,5.120623171,-0.00835678
2031,5.123145021,-0.008350806
2032,5.125666868,-0.008346284
2033,5.128189021,-0.008343362
2034,5.130711176,-0.008342089
2035,5.133233371,-0.008342458
2036,5.135755564,-0.008344586
2037,5.138277525,-0.008349144
2038,5.140799486,-0.008357567
2039,5.143321986,-0.008369594
2040,5.145844487,-0.008383481
2041,5.148366294,-0.008398545
2042,5.150888103,-0.008414452
2043,5.153409905,-0.008430846
2044,5.155931712,-0.008447939
2045,5.158453712,-0.008466257
2046,5.160975713,-0.008486257
2047,5.163498789,-0.008508196
2048,5.166021866,-0.008531771
2049,5.16854452,-0.008556254
2050,5.171067175,-0.008580863
2051,5.173589632,-0.008604896
2052,5.176112093,-0.008627887
2053,5.178634516,-0.008649604
2054,5.181156939,-0.008669852
2055,5.18367928,-0.008688603
2056,5.186201627,-0.008705884
2057,5.18872355,-0.00872152
2058,5.191245473,-0.008735416
2059,5.19376767,-0.008747728
2060,5.196289863,-0.008758559
2061,5.198811901,-0.008767797
2062,5.20133394,-0.008775559
2063,5.203855588,-0.008782143
2064,5.206377243,-0.008787626
2065,5.208899358,-0.008792238
2066,5.211421473,-0.008796134
2067,5.213943012,-0.008799349
2068,5.216464551,-0.008802306
2069,5.218986435,-0.008805278
2070,5.22150832,-0.008808286
2071,5.224029824,-0.008811395
2072,5.226551325,-0.008814545
2073,5.229073286,-0.008817649
2074,5.231595247,-0.008820667
2075,5.234117093,-0.008823529
2076,5.23663894,-0.008826358
2077,5.239160862,-0.008829353
2078,5.241682785,-0.00883243
2079,5.24420454,-0.008835375
2080,5.246726309,-0.008838107
2081,5.249248617,-0.008840663
2082,5.251770924,-0.008843195
2083,5.254292934,-0.008845888
2084,5.256814935,-0.008848702
2085,5.259337473,-0.008851505
2086,5.261860012,-0.008854268
2087,5.264381631,-0.008856796
2088,5.266903246,-0.00885878
2089,5.269425246,-0.008860114
2090,5.271947247,-0.008860935
2091,5.274468435,-0.008861225
2092,5.276989628,-0.008861076
2093,5.279510666,-0.008860837
2094,5.282031705,-0.00886057
2095,5.284552935,-0.008860271
2096,5.287074166,-0.008860049
2097,5.289596088,-0.008860135
2098,5.292118011,-0.008860718
2099,5.294638819,-0.008861799
2100,5.297159628,-0.008863518
2101,5.299681896,-0.008866059
2102,5.302204165,-0.008869658
2103,5.304726194,-0.008874601
2104,5.307248233,-0.008880946
2105,5.309770232,-0.008888829
2106,5.312292233,-0.008898357
2107,5.314813891,-0.008909537
2108,5.317335546,-0.008922317
2109,5.319857468,-0.008936612
2110,5.322379391,-0.008952211
2111,5.324901573,-0.008968906
2112,5.327423766,-0.008986543
2113,5.329945419,-0.009004855
2114,5.332467072,-0.009023693
2115,5.334989193,-0.009043134
2116,5.337511308,-0.009063382
2117,5.340032693,-0.009084368
2118,5.342554078,-0.009106025
2119,5.345075736,-0.009128353
2120,5.347597391,-0.009150987
2121,5.350119583,-0.009173727
2122,5.352641776,-0.009196607
2123,5.355163737,-0.0092196
2124,5.357685698,-0.009242653
2125,5.36020816,-0.009265688
2126,5.362730621,-0.009288723
2127,5.365252856,-0.009311677
2128,5.367775087,-0.009334471
2129,5.370297202,-0.009357093
2130,5.372819317,-0.009379361
2131,5.375341039,-0.009401204
2132,5.37786277,-0.009422604
2133,5.380384924,-0.009443441
2134,5.382907077,-0.009463498
2135,5.38542927,-0.009482773
2136,5.387951463,-0.009501456
2137,5.390472885,-0.009519345
2138,5.392994308,-0.009536231
2139,5.395516221,-0.009552001
2140,5.398038144,-0.009566691
2141,5.400559529,-0.009580482
2142,5.403080914,-0.009593418
2143,5.405602774,-0.009605661
2144,5.408124621,-0.009617296
2145,5.410646813,-0.009628377
2146,5.413169006,-0.009638815
2147,5.415691197,-0.009648508
2148,5.41821339,-0.009657663
2149,5.420735736,-0.0096665
2150,5.423258083,-0.009675016
2151,5.42578001,-0.009683454
2152,5.428301933,-0.009692063
2153,5.430824433,-0.009701007
2154,5.433346934,-0.009710558
2155,5.435869356,-0.00972082
2156,5.438391779,-0.009731816
2157,5.440914279,-0.009743489
2158,5.44343678,-0.00975573
2159,5.445958582,-0.009768498
2160,5.448480389,-0.009781906
2161,5.451002274,-0.009796059
2162,5.453524159,-0.009810895
2163,5.456046659,-0.009826344
2164,5.45856916,-0.009842496
2165,5.46109239,-0.00985917
2166,5.463615621,-0.009876102
2167,5.466137774,-0.009893337
2168,5.468659929,-0.009910692
2169,5.471181851,-0.009927997
2170,5.473703774,-0.009945448
2171,5.476226159,-0.009963072
2172,5.478748544,-0.009980704
2173,5.481270928,-0.009998246
2174,5.483793313,-0.010015689
2175,5.486315279,-0.01003301
2176,5.488837242,-0.01005027
2177,5.491359395,-0.010067409
2178,5.493881548,-0.010084347
2179,5.496404241,-0.01010132
2180,5.498926934,-0.010118584
2181,5.501449279,-0.010136159
2182,5.503971626,-0.010154108
2183,5.506493702,-0.010172495
